Name,Store,Category,Price,Image URL,Product URL,Description
Diavola Pizza,Zehrs,Frozen Food,7.99,https://assets.shop.loblaws.ca/products/21531410/b3/en/front/21531410_front_a06_@2.png,https://www.zehrs.ca/diavola-pizza/p/21531410_EA,"The PC® Black Label Diavola Pizza, with its devilish Italian name, is ready to set your taste buds ablaze with flavour. Our premium pizza starts its life in Italy with dough that is fermented twice, hand tossed by a professional pizzaioli and stone baked for an immaculate crisp, airy crust . This savoury pie has a balanced heat and is topped with Italian tomato sauce, ventricina salami, smoked provola cheese, red onion and spices. Serve this Black Label special with a refreshing mixed greens summer salad topped with a nice balsamic vinaigrette. Product Number: 21531410_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Casa di Mama Pepperoni Pizza,Zehrs,Frozen Food,6.99,https://assets.shop.loblaws.ca/products/20296424006/b3/en/front/20296424006_front_a06_@2.png,https://www.zehrs.ca/casa-di-mama-pepperoni-pizza/p/20296424006_EA,"Casa Di Mama… Homemade pizza taste just like Mama used to make! Dr. Oetker Casa Di Mama Pepperoni Pizza is topped with our tomato pizzeria style sauce, pepperoni and the perfect blend of Edam and mozzarella cheese. Enjoy delicious pizza moments with Dr Oetker! Product Number: 20296424006_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Pepperoni Thin and Crispy Pizza,Zehrs,Frozen Food,5.99,https://assets.shop.loblaws.ca/products/20971494/b3/en/front/20971494_front_a06_@2.png,https://www.zehrs.ca/pepperoni-thin-and-crispy-pizza/p/20971494_EA,"There's a reason that pepperoni pizza is a classic and our latest PC® Pepperoni Thin and Crispy Pizza lives up to the hype. Topped with a delicious combination of flavourful tomato sauce, mozzarella cheese and of course, pepperoni, this timeless pizza is sure to make everyone in your household happy on pizza night! Product Number: 20971494_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Cherry Tomato and Arugula Flatbread,Zehrs,Frozen Food,5.99,https://assets.shop.loblaws.ca/products/21013450/b3/en/front/21013450_front_a06_@2.png,https://www.zehrs.ca/cherry-tomato-and-arugula-flatbread/p/21013450_EA,"Our no-nonsense PC® Cherry Tomato and Arugula Flatbread cuts through the noise and lets the ingredients do the talking. Topped with tomato sauce, mozzarella cheese, savoury basil pesto, cherry tomatoes, Grana Padano PDO cheese, arugula and Pecorino Romano cheese, this baked delight conveys a wonderfully complex arrangement of flavours that are sure to please both family and friends. Serve it as a delightful appetizer or even the main event as it’s already got the salad on top! Product Number: 21013450_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Cheese Calzones,Zehrs,Frozen Food,6,https://assets.shop.loblaws.ca/products/21549751/b3/en/front/21549751_front_a06_@2.png,https://www.zehrs.ca/cheese-calzones/p/21549751_EA,"Welcome to Neapolitan-style “folded pizza” perfection. Our PC® Cheese Calzones are made in Italy and hand-folded using fermented dough, then stone baked to perfectly lock in the flavours of shredded mozzarella and Italian tomato sauce in a convenient package. But the real magic comes after you bake it—just bite or slice into it, and after the cloud of steam clears, admire that cheese pull. Magnifico! Product Number: 21549751_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Garlic Bulbs, 3-count",Zehrs,Fruits & Vegetables,0.99,https://assets.shop.loblaws.ca/products/21004355001/b3/en/front/21004355001_front_a06_@2.png,https://www.zehrs.ca/garlic-bulbs-3-count/p/21004355001_EA,"Don't forget to add Garlic Bulbs to your weekly shopping list. The pack includes 3 bulbs, so you'll always be prepared when you make soups, stews, pizza, or your favourite stir fry. Product Number: 21004355001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Ginger,Zehrs,Fruits & Vegetables,1.85,https://assets.shop.loblaws.ca/products/20179038001/b3/en/front/20179038001_front_a06_@2.png,https://www.zehrs.ca/ginger/p/20179038001_KG,"Ginger (or gingerroot) has a tough tan skin and a fresh spicy fragrance. Ginger can be grated, slivered, or ground and its peppery flavour is used in a variety of dishes. Dried ground ginger has a very different taste and is not a suitable replacement for fresh. Peel gingerroot and add fresh to dressings and marinades, or cook in a stir-fry or soup. Product Number: 20179038001_KG NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Colossal Garlic,Zehrs,Fruits & Vegetables,1.32,https://assets.shop.loblaws.ca/products/20135581001/b3/en/front/20135581001_front_a06_@2.png,https://www.zehrs.ca/colossal-garlic/p/20135581001_KG,"Garlic has a plump bulb (or head) of individual cloves each covered with a thin skin that can be peeled. Heads of garlic can be roasted whole and the individual cloves can be crushed, chopped, pressed, puréed, or sliced. Try eating fresh parsley after a meal containing garlic to help control odour. Product Number: 20135581001_KG NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Organic Garlic,Zehrs,Fruits & Vegetables,3.99,https://assets.shop.loblaws.ca/products/20717130001/b3/en/front/20717130001_front_a06_@2.png,https://www.zehrs.ca/organic-garlic/p/20717130001_EA,The President?s Choice Organics brand and the Canada Organic logo are your assurance that this product has been processed according to the principles of organic agriculture and production. Product Number: 20717130001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
"Chinese Carrots, Jumbo",Zehrs,Fruits & Vegetables,2.93,https://assets.shop.loblaws.ca/products/20851084001/b3/en/front/20851084001_front_a06_@2.png,https://www.zehrs.ca/chinese-carrots-jumbo/p/20851084001_KG,"Carrots are long and slender and come in a variety of colours in addition to orange. This popular vegetable is available all year and can be eaten raw or cooked in many ways. Try roasting whole carrots, chopping them for soups, stews, and casseroles, or indulge in carrot cake with cream cheese frosting. Product Number: 20851084001_KG NUTRITION FACTS & INGREDIENTS DISCLAIMER"
English Cucumber,Zehrs,Fruits & Vegetables,1.99,https://assets.shop.loblaws.ca/products/20070132001/b3/en/front/20070132001_front_a06_@2.png,https://www.zehrs.ca/english-cucumber/p/20070132001_EA,English (or hothouse) cucumbers are cylindrical green-skinned fruit with a crisp white flesh and edible seeds. English cucumbers are typically enjoyed raw and can be peeled or eaten with the skin on. Add sliced cucumber to your next vegetable platter or toss with mint and lemon juice for a refreshing salad. Product Number: 20070132001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Garlic Bulbs,Zehrs,Fruits & Vegetables,6.99,https://assets.shop.loblaws.ca/products/21238843001/b3/en/front/21238843001_front_a06_@2.png,https://www.zehrs.ca/garlic-bulbs/p/21238843001_EA,"Garlic Bulbs is a kitchen must-have for multiple lunch and dinner recipes. You'll always be prepared when it's in your pantry for stir fries, soups, stews, pizza, sauces, or meat. Product Number: 21238843001_EA DISCLAIMER"
Japanese Yams,Zehrs,Fruits & Vegetables,5.22,https://assets.shop.loblaws.ca/products/20524922001/b3/en/front/20524922001_front_a06_@2.png,https://www.zehrs.ca/japanese-yams/p/20524922001_KG,"Yams are similar in size and shape to sweet potatoes but are not related at all. Yams have rough brown skin and their flesh can be white, yellow, purple, or pink. They have a somewhat bland flavour and can be used as a substitute for potatoes and sweet potatoes in many recipes. Product Number: 20524922001_KG NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Caribbean Sweet Potatoes,Zehrs,Fruits & Vegetables,1.36,https://assets.shop.loblaws.ca/products/20169868001/b3/en/front/20169868001_front_a06_@2.png,https://www.zehrs.ca/caribbean-sweet-potatoes/p/20169868001_KG,Sweet potatoes have a thick dark orange skin and sweet orange flesh. Yams are similar in size and shape but are not related to the sweet potato at all. Use sweet potatoes instead of regular potatoes for fries and chips or make a classic sweet potato pie. Product Number: 20169868001_KG NUTRITION FACTS & INGREDIENTS DISCLAIMER
Green Onion,Zehrs,Fruits & Vegetables,1.99,https://assets.shop.loblaws.ca/products/20107500001/b3/en/front/20107500001_front_a06_@2.png,https://www.zehrs.ca/green-onion/p/20107500001_EA,Green onions have a firm white base with a small rounded bulb and crisp bright green tops. Scallions are similar but have a straighter white base and slightly milder flavour. Chop fresh green onions for salads or pair with mushrooms for a tart or omelette. Product Number: 20107500001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Lettuce Iceberg,Zehrs,Fruits & Vegetables,3.49,https://assets.shop.loblaws.ca/products/20135326001/b3/en/front/20135326001_front_a06_@2.png,https://www.zehrs.ca/lettuce-iceberg/p/20135326001_EA,"Iceberg (or crisphead) lettuce is a round, tightly-packed head of pale green leaves. It has a crisp texture and a mild flavour and is mainly used fresh. Shred iceberg lettuce for salads and slaws, or cut into wedges and drizzle with blue cheese dressing. Product Number: 20135326001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Ginger,Zehrs,Fruits & Vegetables,4.99,https://assets.shop.loblaws.ca/products/21102204001/b3/en/front/21102204001_front_a06_@2.png,https://www.zehrs.ca/ginger/p/21102204001_EA,Product Number: 21102204001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Tomato On The Vine Red (1 Bunch),Zehrs,Fruits & Vegetables,3.12,https://assets.shop.loblaws.ca/products/20026703001/b3/en/front/20026703001_front_a06_@2.png,https://www.zehrs.ca/tomato-on-the-vine-red-1-bunch/p/20026703001_KG,"*Average Vine has 3-5 Tomatoes Vine tomatoes are typically sold in clusters attached to a fresh green vine. Because they are a little softer and juicier than other varieties, vine tomatoes are excellent when used fresh in salads, but they can also be roasted or used in many tomato-based recipes. Product Number: 20026703001_KG NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Bi-Colour Corn, Corn on the Cob",Zehrs,Fruits & Vegetables,0.35,https://assets.shop.loblaws.ca/products/20131170001/b3/en/front/20131170001_front_a06_@2.png,https://www.zehrs.ca/bi-colour-corn-corn-on-the-cob/p/20131170001_EA,"Bi-colour corn has plump yellow and white kernels in tightly-spaced rows. Corn is covered with a thin layer of golden silk that should be removed prior to cooking. Cook corn and cut the kernels off the cob for salsa, salad, or chili, or boil and serve with butter for classic corn on the cob. Product Number: 20131170001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Romaine Heart, 3 Pack",Zehrs,Fruits & Vegetables,4.99,https://assets.shop.loblaws.ca/products/20067389001/b3/en/front/20067389001_front_a06_@2.png,https://www.zehrs.ca/romaine-heart-3-pack/p/20067389001_EA,Romaine hearts are the yellowish leaves in the centre of romaine lettuce. Romaine hearts are smaller and sweeter than romaine bunches and can be enjoyed fresh or cooked. Use romaine hearts to make a classic Caesar salad or as a topping for burgers and sandwiches. Product Number: 20067389001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Tomato Beefsteak Red,Zehrs,Fruits & Vegetables,1.18,https://assets.shop.loblaws.ca/products/20426141001/b3/en/front/20426141001_front_a06_@2.png,https://www.zehrs.ca/tomato-beefsteak-red/p/20426141001_KG,Greenhouse tomatoes are firm and plump with a red skin when ripe. They are perfect sliced and used as a topping on burgers and sandwiches like the classic BLT. Or scoop out the pulp and seeds to make baked stuffed tomatoes. Product Number: 20426141001_KG NUTRITION FACTS & INGREDIENTS DISCLAIMER
"Yellow Onions, 3 lb Bag",Zehrs,Fruits & Vegetables,4.49,https://assets.shop.loblaws.ca/products/20811994001/b3/en/front/20811994001_front_a06_@2.png,https://www.zehrs.ca/yellow-onions-3-lb-bag/p/20811994001_EA,Product Number: 20811994001_EA
English Cucumber 3Ct,Zehrs,Fruits & Vegetables,3.99,https://assets.shop.loblaws.ca/products/20828461001/b3/en/front/20828461001_front_a06_@2.png,https://www.zehrs.ca/english-cucumber-3ct/p/20828461001_EA,English (or hothouse) cucumbers are cylindrical green-skinned fruit with a crisp white flesh and edible seeds. English cucumbers are typically enjoyed raw and can be peeled or eaten with the skin on. Add sliced cucumber to your next vegetable platter or toss with mint and lemon juice for a refreshing salad. Product Number: 20828461001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Cassava,Zehrs,Fruits & Vegetables,2.69,https://assets.shop.loblaws.ca/products/20087682001/b3/en/front/20087682001_front_a06_@2.png,https://www.zehrs.ca/cassava/p/20087682001_KG,"Cassava (or yuca) is a starchy root vegetable with a tough brown skin and crisp, white flesh. It has a similar flavour to a potato and can be cooked in many ways. Peel and slice for fried cassava or shred and bake in breads and cakes. Product Number: 20087682001_KG NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Asparagus,Zehrs,Fruits & Vegetables,9.09,https://assets.shop.loblaws.ca/products/20174581001/b3/en/front/20174581001_front_a06_@2.png,https://www.zehrs.ca/asparagus/p/20174581001_KG,"Asparagus stalks range in colour from green to purple, with dark green or purplish tips. Thickness is not a reliable indicator of tenderness, and asparagus is best enjoyed the day of purchase. Product Number: 20174581001_KG NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Bananas, Bunch",Zehrs,Fruits & Vegetables,1.75,https://assets.shop.loblaws.ca/products/20175355001/b3/en/front/20175355001_front_a06_@2.png,https://www.zehrs.ca/bananas-bunch/p/20175355001_KG,Sold by the bunch. Average bunch has 6-8 bananas. Bananas are typically 6-10 inches long and have a green peel when unripe. They taste best when the peel turns yellow and is speckled with dark spots. Product Number: 20175355001_KG NUTRITION FACTS & INGREDIENTS DISCLAIMER
Blueberries 1 pint,Zehrs,Fruits & Vegetables,1.99,https://assets.shop.loblaws.ca/products/20080137001/b3/en/front/20080137001_front_a06_@2.png,https://www.zehrs.ca/blueberries-1-pint/p/20080137001_EA,"Blueberries range in colour from a deep purple-blue to a blue-black, both with a silvery sheen called bloom. Sweeten your morning by sprinkling blueberries on your cereal or pancakes, or add blueberries to a spinach salad with pecans and blue cheese. Product Number: 20080137001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Strawberries 1LB,Zehrs,Fruits & Vegetables,4.99,https://assets.shop.loblaws.ca/products/20049778001/b3/en/front/20049778001_front_a06_@2.png,https://www.zehrs.ca/strawberries-1lb/p/20049778001_EA,"Strawberries vary in colour, shape, and size but their flavour is distinctively sweet. They are topped with a hull of green leaves and are speckled with seeds on the surface. Enjoy yours in classic desserts like strawberry shortcake and strawberry-rhubarb pie, or add them to your next spinach salad with some crumbled goat cheese . Product Number: 20049778001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Red Cherries,Zehrs,Fruits & Vegetables,11.76,https://assets.shop.loblaws.ca/products/20159690001/b3/en/front/20159690001_front_a06_@2.png,https://www.zehrs.ca/red-cherries/p/20159690001_KG,"Cherries are firm, juicy, and sweet and turn from dark red to almost black when fully ripe. Cherries are excellent in salads and a classic choice for a freshly baked pie. You can also poach cherries to use as a topping for yogurt or waffles. Product Number: 20159690001_KG NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Red Seedless Watermelon,Zehrs,Fruits & Vegetables,6.99,https://assets.shop.loblaws.ca/products/20067326001/b3/en/front/20067326001_front_a06_@2.png,https://www.zehrs.ca/red-seedless-watermelon/p/20067326001_EA,"Average weight is 11 lb. Watermelons come in a variety of shapes and colours, either with seeds or not. They are all sweet and juicy with a crisp flesh and watery texture. Sliced watermelon tastes great on its own, or you can toss watermelon cubes with some feta cheese and fresh mint for a summer salad. Product Number: 20067326001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Avocados Bag, 5-Pack",Zehrs,Fruits & Vegetables,5.99,https://assets.shop.loblaws.ca/products/20142232001/b3/en/front/20142232001_front_a06_@2.png,https://www.zehrs.ca/avocados-bag-5-pack/p/20142232001_EA,"Each bag has 5 avacados. Avocados have a pebbly skin that turns from dark green to near black when ripe. Cut lengthwise, twist to separate the halves, and scoop out the creamy, pale green flesh for guacamole (lemon juice will keep the flesh from discolouring) and smoothies, or add sliced avocado to salad or a BLT sandwich. Product Number: 20142232001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
